Timestamp,Solar Altitude,Solar Azimuth,Solar Incidence
2010-02-26 10:10:00,31.982571,154.002795,66.00961
2010-02-26 11:10:00,35.098324,171.418453,78.132933
2010-02-26 12:10:00,35.009304,189.553969,77.63487
2010-02-26 13:10:00,31.731028,206.892548,65.266585
2010-02-26 14:10:00,25.779304,222.405439,51.048896
2010-02-26 15:10:00,17.868499,235.93249,36.438312
2010-02-26 16:10:00,8.652589,247.880052,21.691418
2010-02-26 17:10:00,-1.352769,258.856927,0
2010-02-26 18:10:00,-11.739249,269.521042,0
2010-02-26 19:10:00,-22.138736,280.587689,0
2010-02-26 20:10:00,-32.138608,292.920321,0
2010-02-26 21:10:00,-41.166015,307.634266,0
2010-02-26 22:10:00,-48.336909,325.9927,0
2010-02-26 23:10:00,-52.409107,348.455331,0
2010-02-27 00:10:00,-51.912893,12.807165,0
2010-02-27 01:10:00,-47.657583,34.933994,0
2010-02-27 02:10:00,-40.384354,53.005902,0
2010-02-27 03:10:00,-31.307316,67.542467,0
2010-02-27 04:10:00,-21.286018,79.783418,0
2010-02-27 05:10:00,-10.881079,90.816486,0
2010-02-27 06:10:00,-0.501067,101.490397,0
2010-02-27 07:10:00,9.484783,112.516639,22.557287
2010-02-27 08:10:00,18.662651,124.556163,37.319745
2010-02-27 09:10:00,26.506988,138.22124,51.948967
2010-02-27 10:10:00,32.351523,153.908435,66.185465
2010-02-27 11:10:00,35.475821,171.416624,78.454565
2010-02-27 12:10:00,35.377764,189.654457,77.895217
2010-02-27 13:10:00,32.07464,207.076685,65.36641
2010-02-27 14:10:00,26.091303,222.641754,51.089826
2010-02-27 15:10:00,18.150805,236.19602,36.448701
2010-02-27 16:10:00,8.911854,248.157693,21.681501
2010-02-27 17:10:00,-1.10805,259.144428,0
2010-02-27 18:10:00,-11.499765,269.818957,0
2010-02-27 19:10:00,-21.894254,280.897951,0
2010-02-27 20:10:00,-31.877475,293.241805,0
2010-02-27 21:10:00,-40.875385,307.953584,0
2010-02-27 22:10:00,-48.006549,326.266612,0
2010-02-27 23:10:00,-52.042612,348.60305,0
2010-02-28 00:10:00,-51.533545,12.777188,0
2010-02-28 01:10:00,-47.295476,34.76447,0
2010-02-28 02:10:00,-40.048992,52.772438,0
2010-02-28 03:10:00,-30.993883,67.29183,0
2010-02-28 04:10:00,-20.985417,79.534535,0
2010-02-28 05:10:00,-10.584209,90.575376,0
2010-02-28 06:10:00,-0.199699,101.25925,0
2010-02-28 07:10:00,9.797984,112.298723,22.626342
2010-02-28 08:10:00,18.993783,124.359633,37.408331
2010-02-28 09:10:00,26.859485,138.06298,52.066946
2010-02-28 10:10:00,32.723157,153.815504,66.360048
2010-02-28 11:10:00,35.855622,171.417725,78.775997
2010-02-28 12:10:00,35.747854,189.759367,78.149087
2010-02-28 13:10:00,32.419072,207.265925,65.459408
2010-02-28 14:10:00,26.403454,222.882987,51.125544
2010-02-28 15:10:00,18.432869,236.463897,36.454905
2010-02-28 16:10:00,9.170742,248.439086,21.668131
2010-02-28 17:10:00,-0.86364,259.435183,0
2010-02-28 18:10:00,-11.26037,270.119726,0
2010-02-28 19:10:00,-21.649522,281.210702,0
2010-02-28 20:10:00,-31.615667,293.565362,0
2010-02-28 21:10:00,-40.583627,308.274462,0
2010-02-28 22:10:00,-47.674681,326.541791,0
2010-02-28 23:10:00,-51.674273,348.752997,0
2010-03-01 00:10:00,-51.151887,12.751254,0
2010-03-01 01:10:00,-46.930334,34.599555,0
2010-03-01 02:10:00,-39.710139,52.542618,0
2010-03-01 03:10:00,-30.676844,67.043647,0
2010-03-01 04:10:00,-20.681296,79.287203,0
2010-03-01 05:10:00,-10.283988,90.3352,0
2010-03-01 06:10:00,0.104832,101.028629,0
2010-03-01 07:10:00,10.114173,112.081088,22.697069
2010-03-01 08:10:00,19.327763,124.163332,37.497864
2010-03-01 09:10:00,27.214711,137.905244,52.184883
2010-03-01 10:10:00,33.097351,153.723978,66.533125
2010-03-01 11:10:00,36.23761,171.421736,79.096845
2010-03-01 12:10:00,36.119458,189.868685,78.395793
2010-03-01 13:10:00,32.764216,207.460233,65.545421
2010-03-01 14:10:00,26.715661,223.129075,51.156018
2010-03-01 15:10:00,18.714614,236.736035,36.456935
2010-03-01 16:10:00,9.429196,248.724128,21.651345
2010-03-01 17:10:00,-0.619583,259.72908,0
2010-03-01 18:10:00,-11.021099,270.423228,0
2010-03-01 19:10:00,-21.40457,281.52581,0
2010-03-01 20:10:00,-31.353213,293.890846,0
2010-03-01 21:10:00,-40.290782,308.596739,0
2010-03-01 22:10:00,-47.341366,326.818064,0
2010-03-01 23:10:00,-51.304181,348.904991,0
2010-03-02 00:10:00,-50.768043,12.729192,0
2010-03-02 01:10:00,-46.5623,34.43915,0
2010-03-02 02:10:00,-39.367941,52.316417,0
2010-03-02 03:10:00,-30.35634,66.797935,0
2010-03-02 04:10:00,-20.373789,79.041447,0
2010-03-02 05:10:00,-9.980546,90.095985,0
2010-03-02 06:10:00,0.412396,100.798553,0
2010-03-02 07:10:00,10.433222,111.863739,22.769376
2010-03-02 08:10:00,19.66446,123.967253,37.588231
2010-03-02 09:10:00,27.572538,137.748007,52.302629
2010-03-02 10:10:00,33.473981,153.633827,66.704458
2010-03-02 11:10:00,36.621665,171.428636,79.416688
2010-03-02 12:10:00,36.492464,189.982394,78.634616
2010-03-02 13:10:00,33.109963,207.659572,65.624305
2010-03-02 14:10:00,27.027831,223.37995,51.181223
2010-03-02 15:10:00,18.995966,237.012341,36.45481
2010-03-02 16:10:00,9.687158,249.012714,21.631182
2010-03-02 17:10:00,-0.375921,260.026007,0
2010-03-02 18:10:00,-10.781983,270.729341,0
2010-03-02 19:10:00,-21.159424,281.843141,0
2010-03-02 20:10:00,-31.090143,294.218109,0
2010-03-02 21:10:00,-39.99689,308.920249,0
2010-03-02 22:10:00,-47.006667,327.095262,0
2010-03-02 23:10:00,-50.932426,349.058855,0
2010-03-03 00:10:00,-50.382134,12.710831,0
2010-03-03 01:10:00,-46.19152,34.283148,0
2010-03-03 02:10:00,-39.022546,52.093805,0
2010-03-03 03:10:00,-30.032513,66.5547,0
2010-03-03 04:10:00,-20.063033,78.797289,0
2010-03-03 05:10:00,-9.674018,89.85775,0
2010-03-03 06:10:00,0.722861,100.569034,0
2010-03-03 07:10:00,10.754999,111.646681,22.843171
2010-03-03 08:10:00,20.003744,123.771384,37.679322
2010-03-03 09:10:00,27.932838,137.591243,52.420039
2010-03-03 10:10:00,33.852925,153.545018,66.873808
2010-03-03 11:10:00,37.007672,171.4384,79.73507
2010-03-03 12:10:00,36.866755,190.100473,78.864809
2010-03-03 13:10:00,33.456207,207.8639,65.69593
2010-03-03 14:10:00,27.339872,223.63554,51.201146
2010-03-03 15:10:00,19.276851,237.292722,36.448555
2010-03-03 16:10:00,9.944573,249.304737,21.60769
2010-03-03 17:10:00,-0.132694,260.325848,0
2010-03-03 18:10:00,-10.543052,271.037941,0
2010-03-03 19:10:00,-20.914111,282.162564,0
2010-03-03 20:10:00,-30.826485,294.547003,0
2010-03-03 21:10:00,-39.701992,309.244834,0
2010-03-03 22:10:00,-46.670644,327.373216,0
2010-03-03 23:10:00,-50.559098,349.214414,0
2010-03-04 00:10:00,-49.994281,12.696,0
2010-03-04 01:10:00,-45.818136,34.131439,0
2010-03-04 02:10:00,-38.674102,51.874743,0
2010-03-04 03:10:00,-29.705507,66.313945,0
2010-03-04 04:10:00,-19.749167,78.554747,0
2010-03-04 05:10:00,-9.364537,89.620514,0
2010-03-04 06:10:00,1.036094,100.340086,0
2010-03-04 07:10:00,11.079369,111.429912,22.918359
2010-03-04 08:10:00,20.345483,123.575709,37.771021
2010-03-04 09:10:00,28.29548,137.434922,52.536964
2010-03-04 10:10:00,34.234058,153.457515,67.04093
2010-03-04 11:10:00,37.39551,171.450999,80.051488
2010-03-04 12:10:00,37.242221,190.222895,79.085597
2010-03-04 13:10:00,33.802844,208.073173,65.760178
2010-03-04 14:10:00,27.651697,223.895769,51.215779
2010-03-04 15:10:00,19.557201,237.577081,36.438199
2010-03-04 16:10:00,10.201392,249.600089,21.580918
2010-03-04 17:10:00,0.110061,260.628486,0
2010-03-04 18:10:00,-10.304334,271.348906,0
2010-03-04 19:10:00,-20.668653,282.483942,0
2010-03-04 20:10:00,-30.562267,294.87738,0
2010-03-04 21:10:00,-39.406126,309.57033,0
2010-03-04 22:10:00,-46.333361,327.651757,0
2010-03-04 23:10:00,-50.184288,349.371493,0
2010-03-05 00:10:00,-49.604608,12.684528,0
2010-03-05 01:10:00,-45.442294,33.98391,0
2010-03-05 02:10:00,-38.322759,51.65919,0
2010-03-05 03:10:00,-29.375466,66.07567,0
2010-03-05 04:10:00,-19.432329,78.313832,0
2010-03-05 05:10:00,-9.052242,89.384292,0
2010-03-05 06:10:00,1.351959,100.111716,0
2010-03-05 07:10:00,11.4062,111.213432,22.994842
2010-03-05 08:10:00,20.689542,123.380213,37.863212
2010-03-05 09:10:00,28.660335,137.279012,52.653254
2010-03-05 10:10:00,34.617256,153.371278,67.205579
2010-03-05 11:10:00,37.785063,171.466402,80.36539
2010-03-05 12:10:00,37.618746,190.349635,79.296182
2010-03-05 13:10:00,34.14977,208.287342,65.816946
2010-03-05 14:10:00,27.963218,224.16056,51.225125
2010-03-05 15:10:00,19.836948,237.865318,36.423779
2010-03-05 16:10:00,10.457564,249.898657,21.550923
2010-03-05 17:10:00,0.352308,260.933803,0
2010-03-05 18:10:00,-10.065856,271.662109,0
2010-03-05 19:10:00,-20.423074,282.807142,0
2010-03-05 20:10:00,-30.297515,295.209093,0
2010-03-05 21:10:00,-39.109334,309.896579,0
2010-03-05 22:10:00,-45.994877,327.930722,0
2010-03-05 23:10:00,-49.808086,349.529921,0
2010-03-06 00:10:00,-49.213233,12.676245,0
2010-03-06 01:10:00,-45.064136,33.840444,0
2010-03-06 02:10:00,-37.968667,51.447097,0
2010-03-06 03:10:00,-29.042538,65.839866,0
2010-03-06 04:10:00,-19.112662,78.074554,0
2010-03-06 05:10:00,-8.737269,89.149094,0
2010-03-06 06:10:00,1.670319,99.883931,8.15991
2010-03-06 07:10:00,11.735354,110.997234,23.07252
2010-03-06 08:10:00,21.035787,123.184874,37.955779
2010-03-06 09:10:00,29.027271,137.123476,52.768759
2010-03-06 10:10:00,35.002393,153.286263,67.367506
2010-03-06 11:10:00,38.176213,171.484573,80.676168
2010-03-06 12:10:00,37.996221,190.480658,79.495749
2010-03-06 13:10:00,34.496884,208.506354,65.866148
2010-03-06 14:10:00,28.27435,224.429828,51.229195
2010-03-06 15:10:00,20.116027,238.157328,36.405337
2010-03-06 16:10:00,10.713042,250.200327,21.517762
2010-03-06 17:10:00,0.594015,261.241679,0
2010-03-06 18:10:00,-9.827642,271.977424,0
2010-03-06 19:10:00,-20.177396,283.132027,0
2010-03-06 20:10:00,-30.032255,295.541994,0
2010-03-06 21:10:00,-38.811654,310.223421,0
2010-03-06 22:10:00,-45.655256,328.209947,0
2010-03-06 23:10:00,-49.43058,349.68953,0
2010-03-07 00:10:00,-48.820278,12.670982,0
2010-03-07 01:10:00,-44.683807,33.700923,0
2010-03-07 02:10:00,-37.611975,51.238413,0
2010-03-07 03:10:00,-28.706869,65.606523,0
2010-03-07 04:10:00,-18.79031,77.836919,0
2010-03-07 05:10:00,-8.41976,88.914928,0
2010-03-07 06:10:00,1.991036,99.656732,8.227797
2010-03-07 07:10:00,12.066694,110.781312,23.151293
2010-03-07 08:10:00,21.384082,122.989671,38.048604
2010-03-07 09:10:00,29.396156,136.968275,52.883328
2010-03-07 10:10:00,35.389345,153.202423,67.526462
2010-03-07 11:10:00,38.568841,171.505472,80.983147
2010-03-07 12:10:00,38.374534,190.615931,79.683471
2010-03-07 13:10:00,34.844084,208.730152,65.907712
2010-03-07 14:10:00,28.58501,224.703489,51.228008
2010-03-07 15:10:00,20.394377,238.453007,36.382923
2010-03-07 16:10:00,10.967783,250.504985,21.481501
2010-03-07 17:10:00,0.83515,261.551992,0
2010-03-07 18:10:00,-9.589714,272.294724,0
2010-03-07 19:10:00,-19.931639,283.458462,0
2010-03-07 20:10:00,-29.766512,295.875935,0
2010-03-07 21:10:00,-38.513125,310.550699,0
2010-03-07 22:10:00,-45.314558,328.489272,0
2010-03-07 23:10:00,-49.05186,349.850154,0
2010-03-08 00:10:00,-48.425862,12.668571,0
2010-03-08 01:10:00,-44.301451,33.565224,0
2010-03-08 02:10:00,-37.252835,51.033079,0
2010-03-08 03:10:00,-28.368609,65.375623,0
2010-03-08 04:10:00,-18.465416,77.600926,0
2010-03-08 05:10:00,-8.099855,88.681799,0
2010-03-08 06:10:00,2.31397,99.430122,8.297376
2010-03-08 07:10:00,12.400081,110.565656,23.231058
2010-03-08 08:10:00,21.734288,122.794579,38.141565
2010-03-08 09:10:00,29.766855,136.813369,52.99681
2010-03-08 10:10:00,35.777985,153.119708,67.682195
2010-03-08 11:10:00,38.962831,171.529058,81.285582
2010-03-08 12:10:00,38.753574,190.755414,79.858518
2010-03-08 13:10:00,35.191272,208.958675,65.941583
2010-03-08 14:10:00,28.895119,224.981451,51.221592
2010-03-08 15:10:00,20.671936,238.752245,36.35659
2010-03-08 16:10:00,11.221744,250.812511,21.442207
2010-03-08 17:10:00,1.075686,261.86462,0
2010-03-08 18:10:00,-9.352093,272.61388,0
2010-03-08 19:10:00,-19.685822,283.78631,0
2010-03-08 20:10:00,-29.500312,296.210769,0
2010-03-08 21:10:00,-38.213787,310.878255,0
2010-03-08 22:10:00,-44.972845,328.768539,0
2010-03-08 23:10:00,-48.672016,350.011629,0
2010-03-09 00:10:00,-48.030106,12.668846,0
2010-03-09 01:10:00,-43.917211,33.433223,0
2010-03-09 02:10:00,-36.891399,50.831036,0
2010-03-09 03:10:00,-28.027907,65.147147,0
2010-03-09 04:10:00,-18.138127,77.366573,0
2010-03-09 05:10:00,-7.777698,88.449709,0
2010-03-09 06:10:00,2.638979,99.204096,8.368554
2010-03-09 07:10:00,12.735375,110.350253,23.311709
2010-03-09 08:10:00,22.086268,122.599569,38.234545
2010-03-09 09:10:00,30.139236,136.658711,53.109053
2010-03-09 10:10:00,36.168187,153.038065,67.834454
2010-03-09 11:10:00,39.358065,171.555283,81.582645
2010-03-09 12:10:00,39.133233,190.899065,80.020069
2010-03-09 13:10:00,35.538351,209.191859,65.96772
2010-03-09 14:10:00,29.204596,225.263622,51.209985
2010-03-09 15:10:00,20.948648,239.054931,36.326397
2010-03-09 16:10:00,11.474885,251.122785,21.399952
2010-03-09 17:10:00,1.315594,262.179438,0
2010-03-09 18:10:00,-9.114798,272.934763,0
2010-03-09 19:10:00,-19.439964,284.115433,0
2010-03-09 20:10:00,-29.233679,296.546348,0
2010-03-09 21:10:00,-37.913678,311.205934,0
2010-03-09 22:10:00,-44.63018,329.04759,0
2010-03-09 23:10:00,-48.291137,350.173794,0
2010-03-10 00:10:00,-47.633127,12.67164,0
2010-03-10 01:10:00,-43.53123,33.304795,0
2010-03-10 02:10:00,-36.527818,50.632218,0
2010-03-10 03:10:00,-27.684914,64.92107,0
2010-03-10 04:10:00,-17.808589,77.133855,0
2010-03-10 05:10:00,-7.453433,88.218656,0
2010-03-10 06:10:00,2.965923,98.978652,8.441234
2010-03-10 07:10:00,13.072434,110.135089,23.393141
2010-03-10 08:10:00,22.439883,122.404612,38.32742
2010-03-10 09:10:00,30.513162,136.504254,53.219907
2010-03-10 10:10:00,36.559824,152.957435,67.982988
2010-03-10 11:10:00,39.754426,171.584097,81.873415
2010-03-10 12:10:00,39.513401,191.046836,80.167322
2010-03-10 13:10:00,35.885225,209.429635,65.986102
2010-03-10 14:10:00,29.513367,225.549903,51.193229
2010-03-10 15:10:00,21.224457,239.360948,36.29241
2010-03-10 16:10:00,11.72717,251.435686,21.354813
2010-03-10 17:10:00,1.554852,262.496321,0
2010-03-10 18:10:00,-8.877848,273.257242,0
2010-03-10 19:10:00,-19.194081,284.445695,0
2010-03-10 20:10:00,-28.966637,296.882525,0
2010-03-10 21:10:00,-37.612839,311.533581,0
2010-03-10 22:10:00,-44.286625,329.326272,0
2010-03-10 23:10:00,-47.909312,350.336491,0
2010-03-11 00:10:00,-47.235045,12.676791,0
2010-03-11 01:10:00,-43.14365,33.179812,0
2010-03-11 02:10:00,-36.162244,50.436556,0
2010-03-11 03:10:00,-27.339782,64.697365,0
2010-03-11 04:10:00,-17.476952,76.902764,0
2010-03-11 05:10:00,-7.127205,87.988638,0
2010-03-11 06:10:00,3.294656,98.753782,8.515318
2010-03-11 07:10:00,13.411117,109.920149,23.475246
2010-03-11 08:10:00,22.794991,122.209677,38.42007
2010-03-11 09:10:00,30.888499,136.349949,53.329221
2010-03-11 10:10:00,36.95277,152.877758,68.127546
2010-03-11 11:10:00,40.151797,171.615448,82.156872
2010-03-11 12:10:00,39.893972,191.198679,80.299506
2010-03-11 13:10:00,36.231799,209.671932,65.996722
2010-03-11 14:10:00,29.821356,225.840193,51.171378
2010-03-11 15:10:00,21.499311,239.67018,36.254699
2010-03-11 16:10:00,11.978564,251.75109,21.306871
2010-03-11 17:10:00,1.793435,262.81514,0
2010-03-11 18:10:00,-8.641259,273.581188,0
2010-03-11 19:10:00,-18.94819,284.776956,0
2010-03-11 20:10:00,-28.699209,297.219154,0
2010-03-11 21:10:00,-37.311309,311.861044,0
2010-03-11 22:10:00,-43.942243,329.604433,0
2010-03-11 23:10:00,-47.526631,350.499563,0
2010-03-12 00:10:00,-46.835979,12.684137,0
2010-03-12 01:10:00,-42.754615,33.058148,0
2010-03-12 02:10:00,-35.794829,50.24398,0
2010-03-12 03:10:00,-26.992663,64.476,0
2010-03-12 04:10:00,-17.143363,76.673286,0
2010-03-12 05:10:00,-6.79916,87.759647,0
2010-03-12 06:10:00,3.625035,98.529478,8.590705
2010-03-12 07:10:00,13.751279,109.705413,23.557915
2010-03-12 08:10:00,23.151451,122.01473,38.512373
2010-03-12 09:10:00,31.265109,136.195741,53.436844
2010-03-12 10:10:00,37.346896,152.798971,68.267877
2010-03-12 11:10:00,40.550061,171.649278,82.431882
2010-03-12 12:10:00,40.274838,191.354538,80.415897
2010-03-12 13:10:00,36.577982,209.918671,65.999591
2010-03-12 14:10:00,30.128493,226.134389,51.144494
2010-03-12 15:10:00,21.773159,239.982507,36.213339
2010-03-12 16:10:00,12.229034,252.06887,21.256208
2010-03-12 17:10:00,2.031324,263.135769,0
2010-03-12 18:10:00,-8.405046,273.906467,0
2010-03-12 19:10:00,-18.702307,285.10908,0
2010-03-12 20:10:00,-28.431419,297.556087,0
2010-03-12 21:10:00,-37.009128,312.18817,0
2010-03-12 22:10:00,-43.597097,329.881924,0
2010-03-12 23:10:00,-47.143184,350.662859,0
2010-03-13 00:10:00,-46.436046,12.693518,0
2010-03-13 01:10:00,-42.364265,32.939672,0
2010-03-13 02:10:00,-35.425727,50.054415,0
2010-03-13 03:10:00,-26.643709,64.256941,0
2010-03-13 04:10:00,-16.807974,76.445407,0
2010-03-13 05:10:00,-6.469447,87.531676,0
2010-03-13 06:10:00,3.956913,98.305728,8.667293
2010-03-13 07:10:00,14.092777,109.490862,23.641038
2010-03-13 08:10:00,23.509122,121.819734,38.604206
2010-03-13 09:10:00,31.642856,136.041576,53.542626
2010-03-13 10:10:00,37.742076,152.721006,68.403735
2010-03-13 11:10:00,40.949102,171.685527,82.697192
2010-03-13 12:10:00,40.655895,191.514357,80.515835
2010-03-13 13:10:00,36.923684,210.169773,65.994736
2010-03-13 14:10:00,30.434708,226.432382,51.112643
2010-03-13 15:10:00,22.045954,240.297806,36.168411
2010-03-13 16:10:00,12.478548,252.3889,21.202911
2010-03-13 17:10:00,2.268498,263.458078,0
2010-03-13 18:10:00,-8.169222,274.232948,0
2010-03-13 19:10:00,-18.456447,285.441928,0
2010-03-13 20:10:00,-28.163291,297.893179,0
2010-03-13 21:10:00,-36.706335,312.514809,0
2010-03-13 22:10:00,-43.25125,330.158597,0
2010-03-13 23:10:00,-46.759059,350.826227,0
2010-03-14 00:10:00,-46.035364,12.704777,0
2010-03-14 01:10:00,-41.972743,32.824257,0
2010-03-14 02:10:00,-35.055088,49.867785,0
2010-03-14 03:10:00,-26.293074,64.040149,0
2010-03-14 04:10:00,-16.470934,76.21911,0
2010-03-14 05:10:00,-6.138212,87.304714,0
2010-03-14 06:10:00,4.290144,98.082521,8.744978
2010-03-14 07:10:00,14.435465,109.276474,23.724505
2010-03-14 08:10:00,23.86786,121.624652,38.695447
2010-03-14 09:10:00,32.021602,135.887396,53.64642
2010-03-14 10:10:00,38.13818,152.643792,68.534875
2010-03-14 11:10:00,41.348805,171.724129,82.95142
2010-03-14 12:10:00,41.037037,191.678075,80.598735
2010-03-14 13:10:00,37.268814,210.425153,65.9822
2010-03-14 14:10:00,30.739934,226.73406,51.075904
2010-03-14 15:10:00,22.317649,240.61595,36.119999
2010-03-14 16:10:00,12.727079,252.711049,21.147072
2010-03-14 17:10:00,2.50494,263.781936,0
2010-03-14 18:10:00,-7.933801,274.560498,0
2010-03-14 19:10:00,-18.210623,285.775362,0
2010-03-14 20:10:00,-27.894848,298.230284,0
2010-03-14 21:10:00,-36.402972,312.840811,0
2010-03-14 22:10:00,-42.904766,330.434308,0
2010-03-14 23:10:00,-46.374347,350.989522,0
2010-03-15 00:10:00,-45.63405,12.717758,0
2010-03-15 01:10:00,-41.58019,32.711773,0
2010-03-15 02:10:00,-34.683066,49.684011,0
2010-03-15 03:10:00,-25.940911,63.825586,0
2010-03-15 04:10:00,-16.132396,75.994375,0
2010-03-15 05:10:00,-5.805605,87.078749,0
2010-03-15 06:10:00,4.624582,97.859842,8.823656
2010-03-15 07:10:00,14.779198,109.062226,23.808205
2010-03-15 08:10:00,24.227522,121.429444,38.785975
2010-03-15 09:10:00,32.401209,135.733141,53.74808
2010-03-15 10:10:00,38.535082,152.567256,68.661057
2010-03-15 11:10:00,41.749052,171.765019,83.193054
2010-03-15 12:10:00,41.41816,191.845626,80.664105
2010-03-15 13:10:00,37.613285,210.684723,65.962045
2010-03-15 14:10:00,31.044105,227.039309,51.034358
2010-03-15 15:10:00,22.588203,240.936814,36.068194
2010-03-15 16:10:00,12.9746,253.035187,21.088785
2010-03-15 17:10:00,2.740635,264.107211,0
2010-03-15 18:10:00,-7.698794,274.888983,0
2010-03-15 19:10:00,-17.96485,286.109243,0
2010-03-15 20:10:00,-27.626113,298.567258,0
2010-03-15 21:10:00,-36.099079,313.16603,0
2010-03-15 22:10:00,-42.557709,330.708915,0
2010-03-15 23:10:00,-45.989138,351.152598,0
2010-03-16 00:10:00,-45.232221,12.73231,0
2010-03-16 01:10:00,-41.186746,32.60209,0
2010-03-16 02:10:00,-34.309813,49.503012,0
2010-03-16 03:10:00,-25.587374,63.613208,0
2010-03-16 04:10:00,-15.79251,75.771179,0
2010-03-16 05:10:00,-5.471776,86.853766,0
2010-03-16 06:10:00,4.960077,97.637675,8.903219
2010-03-16 07:10:00,15.123829,108.848094,23.892026
2010-03-16 08:10:00,24.587963,121.234071,38.875666
2010-03-16 09:10:00,32.781537,135.578749,53.847459
2010-03-16 10:10:00,38.932652,152.491322,68.782043
2010-03-16 11:10:00,42.14973,171.808123,83.420454
2010-03-16 12:10:00,41.799163,192.016941,80.711556
2010-03-16 13:10:00,37.957013,210.94839,65.934346
2010-03-16 14:10:00,31.347159,227.348009,50.988097
2010-03-16 15:10:00,22.857572,241.260266,36.013091
2010-03-16 16:10:00,13.221087,253.361182,21.028145
2010-03-16 17:10:00,2.975568,264.433773,6.038703
2010-03-16 18:10:00,-7.464212,275.218269,0
2010-03-16 19:10:00,-17.719142,286.443432,0
2010-03-16 20:10:00,-27.35711,298.903956,0
2010-03-16 21:10:00,-35.794698,313.49032,0
2010-03-16 22:10:00,-42.210146,330.982277,0
2010-03-16 23:10:00,-45.603521,351.315315,0
2010-03-17 00:10:00,-44.829994,12.748281,0
2010-03-17 01:10:00,-40.792551,32.49508,0
2010-03-17 02:10:00,-33.935479,49.324706,0
2010-03-17 03:10:00,-25.232617,63.402971,0
2010-03-17 04:10:00,-15.45143,75.549499,0
2010-03-17 05:10:00,-5.136875,86.629748,0
2010-03-17 06:10:00,5.296482,97.416004,8.98356
2010-03-17 07:10:00,15.46921,108.634052,23.975855
2010-03-17 08:10:00,24.949039,121.03849,38.964401
2010-03-17 09:10:00,33.162449,135.424156,53.944415
2010-03-17 10:10:00,39.330762,152.41591,68.897602
2010-03-17 11:10:00,42.550724,171.853367,83.631863
2010-03-17 12:10:00,42.179944,192.191947,80.740818
2010-03-17 13:10:00,38.299914,211.216058,65.899194
2010-03-17 14:10:00,31.649034,227.660039,50.937219
2010-03-17 15:10:00,23.12572,241.586174,35.954786
2010-03-17 16:10:00,13.466517,253.6889,20.965252
2010-03-17 17:10:00,3.209726,264.761487,5.972469
2010-03-17 18:10:00,-7.230064,275.548222,0
2010-03-17 19:10:00,-17.473511,286.777792,0
2010-03-17 20:10:00,-27.087863,299.240236,0
2010-03-17 21:10:00,-35.489872,313.813536,0
2010-03-17 22:10:00,-41.862141,331.254258,0
2010-03-17 23:10:00,-45.217587,351.477534,0
2010-03-18 00:10:00,-44.427486,12.765525,0
2010-03-18 01:10:00,-40.397746,32.390615,0
2010-03-18 02:10:00,-33.560217,49.149009,0
2010-03-18 03:10:00,-24.876794,63.194828,0
2010-03-18 04:10:00,-15.109309,75.329309,0
2010-03-18 05:10:00,-4.801052,86.406678,0
2010-03-18 06:10:00,5.633648,97.19481,9.064572
2010-03-18 07:10:00,15.815195,108.420074,24.059581
2010-03-18 08:10:00,25.310604,120.842656,39.052059
2010-03-18 09:10:00,33.543803,135.269295,54.038808
2010-03-18 10:10:00,39.729284,152.340936,69.007512
2010-03-18 11:10:00,42.951918,171.900674,83.825426
2010-03-18 12:10:00,42.560402,192.370569,80.751743
2010-03-18 13:10:00,38.641905,211.487626,65.856695
2010-03-18 14:10:00,31.949673,227.975275,50.881827
2010-03-18 15:10:00,23.392608,241.914403,35.893382
2010-03-18 16:10:00,13.710869,254.018205,20.900209
2010-03-18 17:10:00,3.443097,265.09022,5.904852
2010-03-18 18:10:00,-6.996359,275.878707,0
2010-03-18 19:10:00,-17.22797,287.112184,0
2010-03-18 20:10:00,-26.818396,299.575954,0
2010-03-18 21:10:00,-35.184641,314.135537,0
2010-03-18 22:10:00,-41.51376,331.524723,0
2010-03-18 23:10:00,-44.831426,351.63912,0
2010-03-19 00:10:00,-44.024812,12.783897,0
2010-03-19 01:10:00,-40.002468,32.288568,0
2010-03-19 02:10:00,-33.184178,48.975837,0
2010-03-19 03:10:00,-24.52006,62.988731,0
2010-03-19 04:10:00,-14.766297,75.110581,0
2010-03-19 05:10:00,-4.464458,86.184538,0
2010-03-19 06:10:00,5.971425,96.974074,9.146144
2010-03-19 07:10:00,16.161636,108.206131,24.143091
2010-03-19 08:10:00,25.672514,120.646528,39.138522
2010-03-19 09:10:00,33.92546,135.114099,54.1305
2010-03-19 10:10:00,40.128089,152.266317,69.111555
2010-03-19 11:10:00,43.3532,171.94996,83.99923
2010-03-19 12:10:00,42.940439,192.552727,80.744313
2010-03-19 13:10:00,38.982906,211.76299,65.806972
2010-03-19 14:10:00,32.24902,228.293587,50.822031
2010-03-19 15:10:00,23.658204,242.244816,35.828986
2010-03-19 16:10:00,13.954124,254.348962,20.83312
2010-03-19 17:10:00,3.675672,265.419837,5.835957
2010-03-19 18:10:00,-6.763106,276.20959,0
2010-03-19 19:10:00,-16.982532,287.44647,0
2010-03-19 20:10:00,-26.548734,299.910969,0
2010-03-19 21:10:00,-34.879052,314.456182,0
2010-03-19 22:10:00,-41.165071,331.793541,0
2010-03-19 23:10:00,-44.44513,351.799942,0
2010-03-20 00:10:00,-43.622088,12.803256,0
