Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Refracted alt. ⦧ ⦩,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁,Outbound ⊖,Outbound ⊖ i
8.628,45.812000000000005,2010-06-30 13:00:00,748.2268,870.0312,0.8852,870.0312,791.4039,56.1563,22.4711,0.0,0.0,1.0,990.4608,898.9457,64.1053,27.4098,-7.6246,-4.9314,-0.6679,-2.0252,982.8362,894.0143,63.4373,25.3846,62.8817,913.738,1148.8041,1315.4218,2.0,60.8486,14.0,0.0,1.062,3.9611,1.0337,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 14:00:00,649.3046,755.0054,0.9056,755.0054,679.3368,55.1325,20.5361,0.0,0.0,1.0,843.7882,757.7843,61.5187,24.4852,-10.1054,-7.6553,-0.641,-1.8092,833.6829,750.129,60.8777,22.6761,62.5951,809.8205,1037.8732,1315.4218,2.0,52.0926,14.0,0.0,0.9092,4.3008,0.8306,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 15:00:00,498.6676,579.8461,0.9317,579.8461,511.103,51.1672,17.5759,0.0,0.0,1.0,639.72,563.8572,55.4942,20.3686,-17.3917,-15.3085,-0.5782,-1.505,622.3282,548.5487,54.916,18.8636,60.4257,665.3121,881.6381,1315.4218,2.0,42.085,14.0,0.0,0.7345,4.545,0.6041,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 16:00:00,297.5039,345.9348,0.9544,345.9348,290.362,41.9843,13.5885,0.0,0.0,1.0,397.6684,337.8396,44.4547,15.3741,-35.195,-33.5958,-0.4632,-1.136,362.4734,304.2437,43.9915,14.2381,54.9729,492.8097,690.776,1315.4218,2.0,31.6775,14.0,0.0,0.5529,4.7424,0.3683,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 17:00:00,77.8098,90.4766,0.9229,90.4766,56.6947,25.2837,8.4982,0.0,0.0,1.0,146.805,109.1785,27.6839,9.9426,-48.7716,-47.7486,-0.2884,-0.7346,98.0333,61.4299,27.3954,9.208,45.2819,308.9771,478.3849,1315.4218,2.0,21.326,14.0,0.0,0.3722,4.9196,0.1289,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 18:00:00,12.9821,15.0955,0.775,15.0955,0.0,11.7284,3.3671,0.0,0.0,1.0,19.9838,0.0,15.2926,4.6912,-0.506,0.0,-0.1593,-0.3466,19.4779,0.0,15.1332,4.3446,31.2875,135.8629,259.3123,1315.4218,2.0,11.3694,14.0,0.0,0.1984,5.0916,0.0,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 19:00:00,0.0,0.0,1.0,0.0,0.0,-4.2334,0.733,0.0,0.0,1.0,-3.4865,0.0,-4.278,0.7915,-0.0139,0.0,0.0446,-0.0585,0.0,0.0,-4.2334,0.733,14.297,13.9027,51.9135,1315.4218,2.0,2.2619,14.0,0.0,0.0395,5.2656,0.0,Low angle,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-06-30 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.4218,2.0,-6.2576,14.0,0.0,nan,5.4626,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-06-30 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.4218,2.0,-13.1286,14.0,0.0,nan,5.6749,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-06-30 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.4218,2.0,-18.069,14.0,0.0,nan,5.908,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-06-30 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.4218,2.0,-20.6525,14.0,0.0,nan,6.1566,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-20.6033,14.0,0.0,nan,0.1362,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-17.927,14.0,0.0,nan,0.3846,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-12.9079,14.0,0.0,nan,0.6169,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-5.9741,14.0,0.0,nan,0.8286,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 04:00:00,-3.6332,-4.2247,1.0005,-4.2247,0.0,-5.0418,0.8171,0.0,-0.0,1.0,-4.2105,0.0,-5.0924,0.8818,-0.0121,0.0,0.0531,-0.0652,-4.2226,0.0,-5.0393,0.8167,14.9291,16.4913,58.9103,1315.37,2.0,2.567,14.0,0.0,0.0448,1.0244,0.0,Above,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 05:00:00,13.2023,15.3515,0.7768,15.3515,0.0,11.848,3.5035,0.0,0.0,1.0,20.2833,0.0,15.4131,4.8701,-0.5204,0.0,-0.1606,-0.3598,19.7629,0.0,15.2525,4.5103,31.8645,141.6601,267.2439,1315.37,2.0,11.7224,14.0,0.0,0.2046,1.1986,0.0,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 06:00:00,85.0452,98.8898,0.9276,98.8898,64.0786,26.0987,8.7126,0.0,0.0,1.0,156.1104,117.5381,28.4307,10.1415,-49.5067,-48.4612,-0.2962,-0.7493,106.6036,69.077,28.1345,9.3922,45.7118,315.6329,486.319,1315.37,2.0,21.6984,14.0,0.0,0.3787,1.3707,0.1381,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 07:00:00,306.0642,355.8886,0.9538,355.8886,299.6671,42.4719,13.7497,0.0,0.0,1.0,407.3832,346.8219,44.9962,15.5652,-34.271,-32.6521,-0.4688,-1.1501,373.1122,314.1698,44.5274,14.4151,55.2388,499.3527,698.1261,1315.37,2.0,32.0558,14.0,0.0,0.5595,1.5484,0.3775,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 08:00:00,505.5011,587.7919,0.9307,587.7919,518.6738,51.4205,17.6977,0.0,0.0,1.0,648.5067,572.1425,55.8315,20.5327,-16.9417,-14.8429,-0.5817,-1.5171,631.565,557.2996,55.2498,19.0156,60.5502,671.0364,887.8738,1315.37,2.0,42.4541,14.0,0.0,0.741,1.7472,0.6132,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 09:00:00,654.1747,760.6683,0.9047,760.6683,684.813,55.2375,20.6178,0.0,0.0,1.0,850.7552,764.4467,61.7002,24.6083,-9.9418,-7.4807,-0.6429,-1.8182,840.8135,756.966,61.0574,22.7901,62.6259,814.1758,1042.5369,1315.37,2.0,52.4274,14.0,0.0,0.915,1.9942,0.8393,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 10:00:00,751.181,873.4662,0.8846,873.4662,794.758,56.1945,22.5137,0.0,0.0,1.0,995.0084,903.3305,64.1959,27.482,-7.5685,-4.869,-0.6689,-2.0306,987.4399,898.4615,63.527,25.4514,62.8731,916.317,1151.5376,1315.37,2.0,61.098,14.0,0.0,1.0664,2.339,1.0413,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 11:00:00,798.4758,928.4603,0.8739,928.4603,848.8666,56.1613,23.4324,0.0,0.0,1.0,1069.3323,975.4346,64.9438,28.9538,-6.8643,-4.0483,-0.6767,-2.1393,1062.4679,971.3862,64.2672,26.8145,62.6099,969.0226,1207.4304,1315.37,2.0,66.6267,14.0,0.0,1.1629,2.8469,1.1784,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 12:00:00,797.6452,927.4944,0.8741,927.4944,847.9122,56.1665,23.4156,0.0,0.0,1.0,1068.0022,974.14,64.9356,28.9266,-6.8744,-4.0605,-0.6766,-2.1373,1061.1278,970.0795,64.259,26.7893,62.6171,968.0458,1206.3966,1315.37,2.0,66.5135,14.0,0.0,1.1609,3.4571,1.1756,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 13:00:00,748.6546,870.5286,0.8851,870.5286,791.8749,56.1914,22.4623,0.0,0.0,1.0,991.1152,899.5612,64.1521,27.402,-7.613,-4.9199,-0.6684,-2.0247,983.5023,894.6412,63.4837,25.3773,62.8798,913.4604,1148.502,1315.37,2.0,60.8256,14.0,0.0,1.0616,3.9585,1.035,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 14:00:00,649.8734,755.6667,0.9055,755.6667,679.9649,55.1721,20.5297,0.0,0.0,1.0,844.595,758.5439,61.5704,24.4806,-10.0804,-7.6301,-0.6415,-1.8088,834.5145,750.9138,60.9289,22.6718,62.5916,809.6578,1037.692,1315.37,2.0,52.0826,14.0,0.0,0.909,4.2987,0.8317,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 15:00:00,499.3623,580.6538,0.9316,580.6538,511.8669,51.2154,17.5715,0.0,0.0,1.0,640.6002,564.6816,55.5528,20.3658,-17.3343,-15.2507,-0.5788,-1.5048,623.2659,549.4309,54.9739,18.861,60.4217,665.2163,881.5274,1315.37,2.0,42.0806,14.0,0.0,0.7344,4.5432,0.6052,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 16:00:00,298.2856,346.8437,0.9543,346.8437,291.2147,42.0433,13.5857,0.0,0.0,1.0,398.5317,338.6407,44.5194,15.3717,-35.0882,-33.4886,-0.4639,-1.1358,363.4435,305.1521,44.0555,14.2359,54.9683,492.7296,690.6805,1315.37,2.0,31.674,14.0,0.0,0.5528,4.7409,0.3692,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 17:00:00,78.4048,91.1684,0.9233,91.1684,57.3145,25.3547,8.4992,0.0,0.0,1.0,147.5577,109.8692,27.7491,9.9393,-48.8193,-47.7957,-0.2891,-0.7344,98.7384,62.0735,27.46,9.2049,45.2737,308.8667,478.2487,1315.37,2.0,21.3205,14.0,0.0,0.3721,4.9181,0.1297,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 18:00:00,12.9754,15.0877,0.775,15.0877,0.0,11.7245,3.3632,0.0,0.0,1.0,19.9747,0.0,15.2886,4.6861,-0.5055,0.0,-0.1593,-0.3462,19.4691,0.0,15.1293,4.3399,31.2701,135.697,259.0815,1315.37,2.0,11.3596,14.0,0.0,0.1983,5.0902,0.0,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 19:00:00,0.0,0.0,1.0,0.0,0.0,-4.1553,0.7288,0.0,0.0,1.0,-3.4121,0.0,-4.1991,0.787,-0.0144,0.0,0.0438,-0.0581,0.0,0.0,-4.1553,0.7288,14.2648,13.776,51.5621,1315.37,2.0,2.2467,14.0,0.0,0.0392,5.2643,0.0,Low angle,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-01 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-6.2825,14.0,0.0,nan,5.4613,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-13.1635,14.0,0.0,nan,5.6737,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-18.1149,14.0,0.0,nan,5.9068,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-01 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.37,2.0,-20.7094,14.0,0.0,nan,6.1556,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-20.6694,14.0,0.0,nan,0.1355,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-17.9996,14.0,0.0,nan,0.3841,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-12.9843,14.0,0.0,nan,0.6167,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-6.0525,14.0,0.0,nan,0.8285,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 04:00:00,-3.4469,-4.008,1.0005,-4.008,0.0,-4.8047,0.7967,0.0,-0.0,1.0,-3.9932,0.0,-4.853,0.8598,-0.013,0.0,0.0506,-0.0635,-4.0062,0.0,-4.8025,0.7963,14.7773,15.8583,57.2298,1315.3318,2.0,2.4938,14.0,0.0,0.0435,1.0246,0.0,Above,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 05:00:00,13.1541,15.2954,0.7764,15.2954,0.0,11.8218,3.4736,0.0,0.0,1.0,20.2177,0.0,15.3867,4.831,-0.5173,0.0,-0.1603,-0.3569,19.7004,0.0,15.2264,4.474,31.7383,140.3903,265.5094,1315.3318,2.0,11.6456,14.0,0.0,0.2033,1.1988,0.0,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 06:00:00,84.3747,98.1101,0.9272,98.1101,63.4085,26.0283,8.6733,0.0,0.0,1.0,155.2316,116.7648,28.3665,10.1003,-49.4219,-48.3801,-0.2956,-0.7463,105.8097,68.3848,28.0709,9.354,45.6223,314.2526,484.6714,1315.3318,2.0,21.6218,14.0,0.0,0.3774,1.371,0.1373,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 07:00:00,305.3625,355.0727,0.9539,355.0727,298.9073,42.4496,13.7158,0.0,0.0,1.0,406.5602,346.0637,44.9704,15.5261,-34.3213,-32.7056,-0.4686,-1.1472,372.2389,313.3581,44.5019,14.3789,55.1835,498.0144,696.6185,1315.3318,2.0,31.9794,14.0,0.0,0.5581,1.5488,0.3769,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 08:00:00,505.0306,587.2449,0.9308,587.2449,518.1451,51.4308,17.669,0.0,0.0,1.0,647.8877,571.5515,55.8384,20.4978,-16.9596,-14.8633,-0.5818,-1.5145,630.9281,556.6882,55.2566,18.9833,60.5223,669.8213,886.5446,1315.3318,2.0,42.3772,14.0,0.0,0.7396,1.7477,0.6128,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 09:00:00,653.9351,760.3896,0.9047,760.3896,684.5287,55.2669,20.594,0.0,0.0,1.0,850.4053,764.0966,61.7299,24.5787,-9.9432,-7.4839,-0.6432,-1.8161,840.462,756.6127,61.0867,22.7627,62.6165,813.1298,1041.4105,1315.3318,2.0,52.3491,14.0,0.0,0.9137,1.9945,0.839,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 10:00:00,751.1468,873.4265,0.8846,873.4265,794.7,56.2323,22.4943,0.0,0.0,1.0,994.9518,903.2553,64.2385,27.458,-7.5651,-4.867,-0.6693,-2.0288,987.3867,898.3883,63.5692,25.4292,62.8733,915.4627,1150.6246,1315.3318,2.0,61.0188,14.0,0.0,1.065,2.3389,1.0414,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 11:00:00,798.6215,928.6296,0.8738,928.6296,849.0123,56.2007,23.4166,0.0,0.0,1.0,1069.562,975.6348,64.992,28.9354,-6.8593,-4.0441,-0.6772,-2.138,1062.7029,971.5906,64.3148,26.7974,62.6128,968.3621,1206.726,1315.3318,2.0,66.5533,14.0,0.0,1.1616,2.8455,1.1793,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 12:00:00,797.9509,927.8499,0.874,927.8499,848.2416,56.2055,23.4028,0.0,0.0,1.0,1068.4882,974.5892,64.9859,28.9131,-6.8674,-4.054,-0.6771,-2.1363,1061.6208,970.5352,64.3088,26.7768,62.6187,967.5637,1205.881,1315.3318,2.0,66.461,14.0,0.0,1.16,3.4544,1.177,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 13:00:00,749.1067,871.0543,0.885,871.0543,792.3711,56.2311,22.452,0.0,0.0,1.0,991.807,900.2098,64.2046,27.3926,-7.6008,-4.9079,-0.669,-2.024,984.2062,895.3019,63.5357,25.3686,62.8786,913.1263,1148.1417,1315.3318,2.0,60.7964,14.0,0.0,1.0611,3.9559,1.0363,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 14:00:00,650.4586,756.3472,0.9054,756.3472,680.6095,55.2161,20.5216,0.0,0.0,1.0,845.4254,759.3242,61.6272,24.4741,-10.0547,-7.6043,-0.6421,-1.8083,835.3707,751.7198,60.9851,22.6658,62.5882,809.4301,1037.4429,1315.3318,2.0,52.0671,14.0,0.0,0.9087,4.2965,0.8329,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 15:00:00,500.0634,581.469,0.9315,581.469,512.6367,51.2671,17.5652,0.0,0.0,1.0,641.4883,565.5123,55.6152,20.3609,-17.276,-15.1921,-0.5795,-1.5044,624.2124,550.3203,55.0357,18.8565,60.4166,665.0465,881.3377,1315.3318,2.0,42.0709,14.0,0.0,0.7343,4.5413,0.6062,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 16:00:00,299.0608,347.7451,0.9543,347.7451,292.0603,42.104,13.5808,0.0,0.0,1.0,399.3864,339.4337,44.5858,15.3669,-34.9805,-33.3806,-0.4645,-1.1354,364.4059,306.0531,44.1212,14.2315,54.9605,492.5665,690.4931,1315.3318,2.0,31.6654,14.0,0.0,0.5527,4.7392,0.3701,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 17:00:00,78.9874,91.8458,0.9237,91.8458,57.9234,25.4246,8.4978,0.0,0.0,1.0,148.29,110.5431,27.8135,9.9333,-48.8612,-47.8375,-0.2898,-0.7339,99.4288,62.7056,27.5237,9.1994,45.26,308.6668,478.0067,1315.3318,2.0,21.3099,14.0,0.0,0.3719,4.9166,0.1305,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 18:00:00,12.9654,15.0761,0.7749,15.0761,0.0,11.7188,3.3572,0.0,0.0,1.0,19.9611,0.0,15.2828,4.6783,-0.5049,0.0,-0.1592,-0.3457,19.4562,0.0,15.1236,4.3326,31.2442,135.445,258.7328,1315.3318,2.0,11.3444,14.0,0.0,0.198,5.0888,0.0,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 19:00:00,0.0,0.0,1.0,0.0,0.0,-4.059,0.7233,0.0,0.0,1.0,-3.3208,0.0,-4.1018,0.781,-0.015,0.0,0.0427,-0.0577,0.0,0.0,-4.059,0.7233,14.2216,13.6059,51.0891,1315.3318,2.0,2.2261,14.0,0.0,0.0389,5.2629,0.0,Low angle,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-02 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-6.3135,14.0,0.0,nan,5.46,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-13.2048,14.0,0.0,nan,5.6724,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-18.1676,14.0,0.0,nan,5.9057,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-02 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.3318,2.0,-20.7731,14.0,0.0,nan,6.1547,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-03 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.307,2.0,-20.7422,14.0,0.0,nan,0.1348,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-03 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.307,2.0,-18.0786,14.0,0.0,nan,0.3836,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-03 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.307,2.0,-13.0665,14.0,0.0,nan,0.6165,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-03 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1315.307,2.0,-6.1361,14.0,0.0,nan,0.8285,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-07-03 04:00:00,-3.2495,-3.7785,1.0004,-3.7785,0.0,-4.5537,0.7753,0.0,-0.0,1.0,-3.7629,0.0,-4.5996,0.8368,-0.0139,0.0,0.0479,-0.0618,-3.7768,0.0,-4.5517,0.7749,14.6167,15.1973,55.4537,1315.307,2.0,2.4164,14.0,0.0,0.0422,1.0249,0.0,Above,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-03 05:00:00,13.1032,15.2363,0.776,15.2363,0.0,11.7941,3.4422,0.0,0.0,1.0,20.1486,0.0,15.3588,4.7898,-0.5139,0.0,-0.16,-0.3539,19.6347,0.0,15.1988,4.4359,31.6053,139.0556,263.6838,1315.307,2.0,11.5647,14.0,0.0,0.2018,1.1992,0.0,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-03 06:00:00,83.7156,97.3437,0.9268,97.3437,62.7521,25.9592,8.6324,0.0,0.0,1.0,154.3634,116.0027,28.3037,10.057,-49.3341,-48.2962,-0.2949,-0.7431,105.0293,67.7065,28.0088,9.3139,45.5284,312.8059,482.9449,1315.307,2.0,21.5414,14.0,0.0,0.376,1.3714,0.1366,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-07-03 07:00:00,304.6823,354.2818,0.9539,354.2818,298.1709,42.4306,13.6803,0.0,0.0,1.0,405.7602,345.3269,44.9482,15.4852,-34.3676,-32.7552,-0.4683,-1.1442,371.3926,312.5717,44.4798,14.341,55.1259,496.6153,695.0435,1315.307,2.0,31.8992,14.0,0.0,0.5567,1.5493,0.3763,Above,Sunlit,False,0.0,True,False,-1
