Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁
8.628,45.812000000000005,2010-11-27 09:00:00,559.6129,650.7127,0.9836,650.7127,503.0583,140.675,6.9794,13.7692,2.1255,1.0213,668.0515,515.8608,144.5286,7.662,-6.4788,-4.4069,-1.5059,-0.5661,661.5726,511.454,143.0228,7.0959,80.0,193.0,402.385,1397.4579,2.0,0.5,1.1,0.2921,2.5784,0.8783,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 10:00:00,411.2953,478.2503,0.9908,478.2503,269.6407,201.476,7.1336,10.0462,2.1255,1.0213,486.8032,273.5401,205.4888,7.7743,-4.1096,-1.3942,-2.141,-0.5744,482.6935,272.1459,203.3478,7.1999,164.0,113.0,505.3882,1397.4579,2.0,2.54,1.0,0.37,2.8242,1.0664,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 11:00:00,50.5841,58.8187,0.9326,58.8187,0.0,57.0733,1.7454,1.3126,2.1255,1.0213,63.8604,0.0,61.8397,2.0208,-0.7936,0.0,-0.6443,-0.1493,63.0668,0.0,61.1954,1.8714,72.0,0.0,549.783,1397.4579,2.0,3.72,1.1,0.4043,3.1014,1.171,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 12:00:00,63.3591,73.6734,0.945,73.6734,0.0,71.4872,2.1862,1.6225,2.1255,1.0213,78.9386,0.0,76.4407,2.4979,-0.981,0.0,-0.7964,-0.1846,77.9576,0.0,75.6443,2.3133,89.0,0.0,532.4704,1397.4579,2.0,4.35,1.2,0.3909,3.342,1.1278,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 13:00:00,51.1926,59.5263,0.9309,59.5263,0.0,57.7599,1.7664,1.3308,2.1255,1.0213,64.7474,0.0,62.6986,2.0488,-0.8046,0.0,-0.6533,-0.1514,63.9427,0.0,62.0453,1.8974,73.0,0.0,454.652,1397.4579,2.0,4.47,1.05,0.3314,3.5977,0.968,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 14:00:00,23.6696,27.5228,0.8728,27.5228,0.0,26.7061,0.8167,0.6563,2.1255,1.0213,31.9302,0.0,30.9198,1.0104,-0.3968,0.0,-0.3222,-0.0747,31.5334,0.0,30.5977,0.9357,36.0,0.0,321.8058,1397.4579,2.0,4.03,0.85,0.2324,3.8303,0.7581,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 15:00:00,18.0634,21.004,0.8522,21.004,4.0109,16.4836,0.5095,0.513,2.1255,1.0213,25.093,4.902,19.5454,0.6455,-0.447,-0.1956,-0.2036,-0.0477,24.646,4.7064,19.3418,0.5978,22.0,1.0,144.0482,1397.4579,2.0,2.99,0.6,0.1033,4.0386,0.5297,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-27 16:00:00,0.0,0.0,1.038,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,1.95,0.75,-0.0504,4.2304,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 17:00:00,0.0,0.0,1.04,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,1.3,0.85,-0.2205,4.4107,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 18:00:00,0.0,0.0,1.0409,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,1.03,0.85,-0.3989,4.5866,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 19:00:00,0.0,0.0,1.0423,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,0.59,0.75,-0.5811,4.7715,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 20:00:00,0.0,0.0,1.0422,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,0.61,0.85,-0.761,4.9835,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 21:00:00,0.0,0.0,1.0423,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,0.57,0.85,-0.9287,5.2528,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 22:00:00,0.0,0.0,1.0423,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,0.57,0.8,-1.0654,5.6294,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-27 23:00:00,0.0,0.0,1.0422,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.4579,2.0,0.62,0.85,-1.1364,6.1506,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 00:00:00,0.0,0.0,1.0418,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,0.73,0.85,-1.1085,0.4348,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 01:00:00,0.0,0.0,1.0416,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,0.81,0.9,-0.9964,0.8775,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 02:00:00,0.0,0.0,1.0412,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,0.92,0.9,-0.8396,1.1883,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 03:00:00,0.0,0.0,1.0417,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,0.78,1.0,-0.6638,1.4216,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 04:00:00,0.0,0.0,1.0412,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,0.94,0.95,-0.4819,1.6161,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 05:00:00,0.0,0.0,1.0409,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,1.04,0.95,-0.3014,1.7944,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 06:00:00,0.0,0.0,1.0408,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,1.05,1.1,-0.1275,1.971,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 07:00:00,0.0,0.0,1.041,0.0,10.6805,16.1229,0.487,0.0,0.0,1.0213,27.2012,11.0448,15.6512,0.5052,-0.9852,-0.7848,-0.1631,-0.0373,0.0,10.26,15.4881,0.4679,17.0,1.0,52.2864,1397.9165,2.0,1.0,1.2,0.0374,2.1608,0.4259,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 08:00:00,59.9031,69.6547,0.9517,69.6547,9.7762,58.0974,1.7811,1.5232,2.1255,1.0213,74.2016,10.4941,61.6868,2.0208,-1.014,-0.222,-0.6427,-0.1493,73.1876,10.2721,61.0441,1.8714,69.0,3.0,243.543,1397.9165,2.0,1.22,1.25,0.1751,2.3571,0.6553,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 09:00:00,38.107,44.3105,0.9198,44.3105,0.0,42.9956,1.3149,1.0027,2.1255,1.0213,48.7823,0.0,47.2386,1.5436,-0.6062,0.0,-0.4922,-0.1141,48.176,0.0,46.7465,1.4296,55.0,0.0,397.8657,1397.9165,2.0,1.67,1.35,0.2886,2.5785,0.8755,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 10:00:00,72.3507,84.1288,0.9605,84.1288,0.0,81.6323,2.4964,1.823,2.1255,1.0213,88.6951,0.0,85.8885,2.8066,-1.1023,0.0,-0.8949,-0.2074,87.5928,0.0,84.9936,2.5992,100.0,0.0,501.0779,1397.9165,2.0,1.98,1.35,0.3666,2.8237,1.0631,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 11:00:00,67.6599,78.6743,0.9555,78.6743,0.0,76.3398,2.3346,1.7137,2.1255,1.0213,83.3734,0.0,80.7351,2.6382,-1.0361,0.0,-0.8412,-0.1949,82.3372,0.0,79.894,2.4433,94.0,0.0,545.7684,1397.9165,2.0,2.36,1.4,0.4011,3.0997,1.1676,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 12:00:00,69.0662,80.3095,0.9551,80.3095,0.0,77.9264,2.3831,1.7501,2.1255,1.0213,85.1472,0.0,82.4529,2.6943,-1.0582,0.0,-0.8591,-0.1991,84.0891,0.0,81.5938,2.4953,96.0,0.0,528.8156,1397.9165,2.0,2.92,1.5,0.3879,3.34,1.1256,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 13:00:00,65.1292,75.7316,0.9501,75.7316,0.0,73.4844,2.2473,1.659,2.1255,1.0213,80.7125,0.0,78.1585,2.554,-1.0031,0.0,-0.8143,-0.1887,79.7094,0.0,77.3441,2.3653,91.0,0.0,451.3973,1397.9165,2.0,3.4,1.5,0.3288,3.5952,0.9671,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 14:00:00,50.59,58.8256,0.9328,58.8256,2.7731,54.3794,1.673,1.3125,2.1255,1.0213,63.8585,3.0132,58.9087,1.9366,-0.7973,-0.0404,-0.6138,-0.1431,63.0612,2.9728,58.295,1.7935,68.0,1.0,318.9657,1397.9165,2.0,3.73,1.3,0.2302,3.8275,0.7581,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 15:00:00,4.8091,5.592,0.7093,5.592,0.0,5.426,0.1659,0.1641,2.1255,1.0213,7.9826,0.0,7.73,0.2526,-0.0992,0.0,-0.0805,-0.0187,7.8834,0.0,7.6494,0.2339,9.0,0.0,141.6361,1397.9165,2.0,3.57,0.85,0.1015,4.0355,0.5302,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-28 16:00:00,0.0,0.0,1.0337,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.3,0.5,-0.052,4.2273,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 17:00:00,0.0,0.0,1.0328,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.61,0.4,-0.2218,4.4074,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 18:00:00,0.0,0.0,1.0327,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.62,0.3,-0.4,4.5831,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 19:00:00,0.0,0.0,1.0332,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.46,0.15,-0.5822,4.7676,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 20:00:00,0.0,0.0,1.0334,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.42,0.05,-0.7622,4.979,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 21:00:00,0.0,0.0,1.0339,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.24,0.15,-0.9302,5.2477,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 22:00:00,0.0,0.0,1.0342,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,3.15,0.25,-1.0676,5.6239,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-28 23:00:00,0.0,0.0,1.0349,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1397.9165,2.0,2.93,0.15,-1.1394,6.1467,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 00:00:00,0.0,0.0,1.0355,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,2.75,0.1,-1.1119,0.4341,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 01:00:00,0.0,0.0,1.0357,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,2.69,0.15,-0.9997,0.8788,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 02:00:00,0.0,0.0,1.037,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,2.25,0.45,-0.8428,1.1901,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 03:00:00,0.0,0.0,1.0441,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,0.02,0.95,-0.667,1.4234,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 04:00:00,0.0,0.0,1.044,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,0.03,0.95,-0.485,1.6177,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 05:00:00,0.0,0.0,1.0436,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,0.16,1.0,-0.3045,1.7958,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 06:00:00,0.0,0.0,1.0441,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,0.02,1.05,-0.1308,1.9722,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 07:00:00,0.0,0.0,1.0444,0.0,174.2397,28.8698,0.8144,0.0,0.0,1.0213,208.5056,179.7289,27.9346,0.842,-13.2431,-12.8898,-0.2911,-0.0622,0.0,166.8391,27.6436,0.7798,15.0,15.0,48.0397,1398.3643,2.0,-0.07,0.95,0.0344,2.1619,0.4242,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 08:00:00,363.601,422.7918,0.9984,422.7918,302.1401,116.7852,3.8665,8.8138,2.1255,1.0213,431.6372,309.2477,118.2076,4.1818,-8.1547,-6.6141,-1.2316,-0.309,423.4825,302.6337,116.976,3.8729,62.0,87.0,239.0297,1398.3643,2.0,0.56,0.75,0.1718,2.3576,0.653,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 09:00:00,557.937,648.764,0.9707,648.764,508.2441,133.7329,6.7868,13.9106,2.1255,1.0213,674.9735,528.1992,139.2246,7.5498,-6.6058,-4.5974,-1.4506,-0.5578,668.3678,523.6019,137.774,6.9919,75.0,194.0,393.458,1398.3643,2.0,2.95,0.7,0.2852,2.5785,0.8727,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 10:00:00,660.1235,767.5854,0.9523,767.5854,623.267,135.7044,8.614,16.7755,2.1255,1.0213,811.6395,657.8734,143.9991,9.767,-5.6231,-3.4011,-1.5004,-0.7217,806.0164,654.4724,142.4987,9.0453,80.0,268.0,496.8907,1398.3643,2.0,4.92,0.85,0.3633,2.823,1.0598,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 11:00:00,689.2766,801.4844,0.9449,801.4844,655.682,136.5432,9.2593,17.6536,2.1255,1.0213,853.472,696.8658,146.0253,10.5809,-5.26,-2.9568,-1.5215,-0.7818,848.2119,693.9091,144.5038,9.7991,83.0,294.0,541.8878,1398.3643,2.0,6.31,0.95,0.3979,3.0979,1.1643,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 12:00:00,640.9016,745.2344,0.9498,745.2344,596.8143,139.7796,8.6404,16.3305,2.1255,1.0213,789.7861,631.243,148.72,9.8231,-5.1473,-2.872,-1.5495,-0.7258,784.6388,628.371,147.1704,9.0973,87.0,263.0,525.304,1398.3643,2.0,6.72,0.9,0.3851,3.3379,1.1235,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 13:00:00,547.552,636.6884,0.9602,636.6884,506.8018,122.8484,7.0382,13.8004,2.1255,1.0213,668.4684,531.2676,129.2862,7.9146,-5.3961,-3.4642,-1.347,-0.5848,663.0724,527.8034,127.9391,7.3298,75.0,207.0,448.2921,1398.3643,2.0,7.16,0.85,0.3263,3.5927,0.9663,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 14:00:00,367.84,427.7209,0.9773,427.7209,328.2486,95.1541,4.3182,9.1092,2.1255,1.0213,443.6147,340.4503,98.3932,4.7712,-5.9421,-4.5644,-1.0252,-0.3525,437.6727,335.886,97.368,4.4187,58.0,112.0,316.2805,1398.3643,2.0,7.31,0.75,0.2282,3.8247,0.7581,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 15:00:00,98.6488,114.708,0.9604,114.708,84.3188,29.3657,1.0235,2.4858,2.1255,1.0213,123.4698,91.4212,30.8979,1.1507,-4.0341,-3.6272,-0.3219,-0.085,119.4357,87.794,30.576,1.0657,23.0,18.0,139.3793,1398.3643,2.0,6.63,0.65,0.0998,4.0325,0.5308,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-29 16:00:00,0.0,0.0,1.0232,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,6.65,0.7,-0.0534,4.2243,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 17:00:00,0.0,0.0,1.0285,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,4.95,0.95,-0.2229,4.4041,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 18:00:00,0.0,0.0,1.039,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,1.63,1.25,-0.401,4.5796,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 19:00:00,0.0,0.0,1.0421,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,0.65,1.25,-0.5832,4.7638,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 20:00:00,0.0,0.0,1.0457,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,-0.5,1.3,-0.7633,4.9747,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 21:00:00,0.0,0.0,1.0484,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,-1.35,1.3,-0.9317,5.2426,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 22:00:00,0.0,0.0,1.0507,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,-2.08,1.3,-1.0697,5.6185,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-29 23:00:00,0.0,0.0,1.0534,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.3643,2.0,-2.94,1.25,-1.1423,6.1426,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 00:00:00,0.0,0.0,1.052,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.51,1.35,-1.1152,0.4333,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 01:00:00,0.0,0.0,1.0524,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.61,1.55,-1.003,0.8799,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 02:00:00,0.0,0.0,1.052,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.49,1.55,-0.846,1.1918,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 03:00:00,0.0,0.0,1.0521,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.52,1.5,-0.67,1.425,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 04:00:00,0.0,0.0,1.0526,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.7,1.45,-0.4881,1.6192,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 05:00:00,0.0,0.0,1.0531,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.83,1.4,-0.3076,1.7971,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 06:00:00,0.0,0.0,1.0529,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,-2.77,1.35,-0.1339,1.9732,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 07:00:00,0.0,0.0,1.0508,0.0,38.2128,16.8495,0.4916,0.0,0.0,1.0213,55.9128,39.2037,16.2039,0.5052,-3.0441,-2.8379,-0.1688,-0.0373,0.0,36.3658,16.0351,0.4679,15.0,3.0,43.9032,1398.8008,2.0,-2.11,1.25,0.0314,2.163,0.4226,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 08:00:00,147.388,171.3815,0.9991,171.3815,77.671,91.0356,2.6749,3.57,2.1255,1.0213,174.4205,79.4561,92.0736,2.8908,-2.8909,-1.718,-0.9593,-0.2136,171.5296,77.7381,91.1143,2.6772,81.0,22.0,234.6204,1398.8008,2.0,-0.78,1.15,0.1685,2.358,0.6507,Above,Sunlit,False,0.0,True
